"","SubmissionDate","starttime","endtime","tl","note_1","note_2","intro","consent_text","consent","note_3","date_time","id","gender_q2_1","age_q2_2","vht_naba","long_VHT_q2_3","unit_q2_3vht","number_q2_3vht","started_VHT_q2_4","paid_q2_5vht","earn_q2_6vht","long_naba_q2_3","unit_q2_3naba","number_q2_3naba","started_naba_q2_4","paid_q2_5naba","earn_q2_6naba","hospital_q2_7","unit_q2_7","number_q2_7","hospital_q2_7b","unit_q2_7b","number_q2_7b","households_q2_8","visits_q2_9","note_3_1","violence_q3_1f","other_q3_1g","other_q3_1g_number","q3_2err","note_3_3","victim_q3_3a","perpetrator_q3_3b","victim_fam_q3_3c","perpetrator_fam_q3_3d","victim_friends_q3_3e","perpetrator_friends_q3_3f","neighbors_q3_3g","other_q3_3h","other_q3_3h_number","q3_3err","viol_unreported_q3_2","viol_unreported_q3_3b","viol_nomedic_q3_5","viol_nomedic_q3_5why","advice_q3_6","years_vill_q2_12","people_known_q2_13","intervene_q8_9","friends_fam_q16_3","note_q6_1","rounds_q6_1","machete_q6_2","killed_witch_q14_1","possible_kill_q14_1b","witchdoctor_q6_4","films_q17_1","other_attend_q17_2","note_thanks","instanceID","formdef_version","KEY","tc_id"
"218","May 23, 2016 11:16:55 PM","May 23, 2016 6:51:59 PM","May 23, 2016 7:02:56 PM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 6:52:00 PM","V212103",2,51,2,NA,NA,NA,NA,NA,NA,NA,2,5,"I was nominated by the LC1 chairman",2,"Farming",NA,2,4,NA,1,30,NA,NA,NA,4,"0",0,NA,NA,1,0,0,0,3,0,0,"0",0,NA,NA,NA,2,NA,"I tell her to go to the hospital",10,2,NA,NA,NA,NA,"He should go to the clinic for treatment",NA,NA,3,6,NA,NA,"uuid:66ebd1ca-a596-4fc4-a69a-30c822a2cc06",1605152102,"uuid:66ebd1ca-a596-4fc4-a69a-30c822a2cc06",9
"219","May 23, 2016 11:16:56 PM","May 23, 2016 7:04:55 PM","May 23, 2016 7:21:16 PM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 7:05:00 PM","V212104",1,50,1,NA,2,10,"I was elected by the people",2,"Farming",NA,NA,NA,NA,NA,NA,NA,2,4,NA,2,1,50,"Once a month",NA,5,"The health center is too far from the village, drinking water, lack of a maternity ward, HIV/AIDS",50,NA,NA,5,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I refer her to the LC1, the police and also to the hospital",50,2,NA,NA,NA,1,"He should go to the clinic",NA,NA,3,5,NA,NA,"uuid:9058b777-53e2-4956-98ba-dd14e87ec78a",1605152102,"uuid:9058b777-53e2-4956-98ba-dd14e87ec78a",9
"220","May 23, 2016 11:17:39 PM","May 23, 2016 11:52:19 AM","May 23, 2016 12:17:32 PM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 11:52:00 AM","V214202",2,32,1,NA,2,10,"l was selected by my people",2,"Farmer and tailor",NA,NA,NA,NA,NA,NA,NA,1,5,NA,2,1,48,"Twice a month",NA,1,"O",0,NA,NA,1,0,0,0,0,0,0,"O",0,NA,NA,NA,2,NA,"I first ask what the reason is for her being  beaten if she is the one in wrong then l advise her accordingly if not then we sit down with the husband and sort things out",23,2,NA,NA,NA,1,"We take them to health center",NA,NA,3,6,NA,NA,"uuid:4c348c63-f959-4155-a9ff-80746b073ce3",1605152102,"uuid:4c348c63-f959-4155-a9ff-80746b073ce3",39
"221","May 23, 2016 11:17:40 PM","May 23, 2016 12:50:46 PM","May 23, 2016 1:10:43 PM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 12:51:00 PM","V214203",2,29,1,NA,2,5,"We started as a volunteer of a company called amref then was called upon by my people  ",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,4,41,"Thrice a month",NA,0,"O",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,"Men say they don't have money","I forward her to higher authorities",25,2,NA,NA,NA,1,"He or she goes to the health center",NA,NA,NA,6,NA,NA,"uuid:1996d382-287a-42a2-8d78-7a677166f525",1605152102,"uuid:1996d382-287a-42a2-8d78-7a677166f525",39
"222","May 23, 2016 11:17:39 PM","May 23, 2016 12:23:18 PM","May 23, 2016 12:43:56 PM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 12:23:00 PM","V214201",2,52,1,NA,2,15,"We were selected by the people",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,4,25,"Once a month",NA,2,"O",0,NA,NA,1,1,0,0,0,0,0,"O",0,NA,NA,NA,2,NA,"I listen to both parties and find out what the issue is",35,2,NA,NA,NA,1,"We take them to the health center",NA,NA,3,6,NA,NA,"uuid:fa30fb2e-9fc6-4df8-8d97-cc899394de64",1605152102,"uuid:fa30fb2e-9fc6-4df8-8d97-cc899394de64",39
"223","May 23, 2016 11:17:40 PM","May 23, 2016 1:16:06 PM","May 23, 2016 1:32:42 PM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 1:16:00 PM","V214204",1,63,1,NA,2,5,"I was elected by my village",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,2,30,"Once a month",NA,0,"O",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA," I try talking to the husband and hear his view",50,2,NA,NA,NA,1,"Go to the health center very first",NA,NA,4,6,NA,NA,"uuid:a04e4913-ff0d-4e2f-9337-5d9d3d27bcbf",1605152102,"uuid:a04e4913-ff0d-4e2f-9337-5d9d3d27bcbf",39
"224","May 23, 2016 11:17:41 PM","May 23, 2016 2:33:54 PM","May 23, 2016 2:51:15 PM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 2:34:00 PM","V214205",2,48,2,NA,NA,NA,NA,NA,NA,NA,1,2,"I was elected by my pepole",2,"Farmer",NA,2,1,NA,2,4,NA,NA,NA,0,"O",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,"Men are poor","I sit both of them and  Listen to their issues",29,2,NA,NA,NA,NA,"He or she goes to the health center",NA,NA,NA,6,NA,NA,"uuid:0d8c219e-85b9-4b0d-9a84-6807b159ae20",1605152102,"uuid:0d8c219e-85b9-4b0d-9a84-6807b159ae20",39
"225","May 23, 2016 11:18:31 PM","May 23, 2016 10:13:19 AM","May 23, 2016 10:28:30 AM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 10:13:00 AM","V214101",2,25,1,NA,2,5,"She was selected by the lc1 committe",2,"Farming",NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,3,43,"Twice a months",NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"She first ask the victim the source of trouble and advise accordingly",10,4,NA,NA,NA,1,"He goes to the health centre",NA,NA,NA,5,NA,NA,"uuid:4c683e41-6edf-47ff-93a6-2036204893f2",1605152102,"uuid:4c683e41-6edf-47ff-93a6-2036204893f2",30
"226","May 23, 2016 11:18:32 PM","May 23, 2016 10:59:55 AM","May 23, 2016 11:30:57 AM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 11:00:00 AM","V214102",2,42,1,NA,2,12,"The village people selected her and she went for training",2,"Farming",NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,10,230,"Once a months",NA,10,"0",0,NA,NA,10,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"She has to first consult the husband to see the source of trouble ",25,2,NA,NA,NA,1,"He has to go in the hospital",NA,NA,3,5,NA,NA,"uuid:fb2cc1c9-ddd9-4afb-b0a8-d975a8311385",1605152102,"uuid:fb2cc1c9-ddd9-4afb-b0a8-d975a8311385",30
"227","May 23, 2016 11:18:32 PM","May 23, 2016 11:43:35 AM","May 23, 2016 12:11:55 PM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 11:45:00 AM","V214103",2,45,2,NA,NA,NA,NA,NA,NA,NA,2,20,"She was selected by people in the vilkage",2,"Farming ",NA,1,30,NA,1,5,NA,NA,NA,12,"0",0,NA,NA,10,2,0,0,0,0,0,"0",0,NA,NA,NA,1,"Lack of money because some are house wives and don't have money","She calls the husband and they settle the issue",35,2,NA,NA,NA,1,"He has to go to health center for treatment",NA,NA,2,4,NA,NA,"uuid:fd97082f-6e83-43c5-b51c-02d5d39aa2e3",1605152102,"uuid:fd97082f-6e83-43c5-b51c-02d5d39aa2e3",30
"228","May 23, 2016 11:18:33 PM","May 23, 2016 12:54:57 PM","May 23, 2016 1:12:53 PM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 12:55:00 PM","V214104",2,50,1,NA,2,5,"She was selected by village committe",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,10,NA,2,2,100,"Twice a months",NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,"The woman feared that if goes to the hospital the husband would be imprisoned","She refers the victim to the chairperson",30,3,NA,NA,NA,1,"He gets first aid and he is referred  in the hospital",NA,NA,NA,4,NA,NA,"uuid:a2015d82-0188-4316-93c2-fc244097acd0",1605152102,"uuid:a2015d82-0188-4316-93c2-fc244097acd0",30
"229","May 23, 2016 11:18:33 PM","May 23, 2016 1:41:38 PM","May 23, 2016 2:09:32 PM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 1:41:00 PM","V214105",1,52,1,NA,2,20,"She was selected by the lc1 committee because he had skills",2,"Farming",NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,30,600,"Once a months",NA,25,"0",0,NA,NA,25,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"He has to first know the cause of the trouble",20,2,NA,NA,NA,1,"He goes to the health center for treatment",NA,NA,3,6,NA,NA,"uuid:79ae9d70-bf85-42b5-a97e-472375a8d9e4",1605152102,"uuid:79ae9d70-bf85-42b5-a97e-472375a8d9e4",30
"230","May 23, 2016 11:19:09 PM","May 23, 2016 1:01:16 PM","May 23, 2016 8:30:25 PM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 1:08:00 PM","V215201",1,46,1,NA,2,16,"Was elected by community and then taken for training",2,"Farming",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,130,"Eight times a year",NA,2,"Land ruggles",7,NA,NA,2,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"First know the cause and find the solution",22,2,NA,NA,NA,1,"First cover with a piece of cloth then how's to the hospital",NA,NA,3,5,NA,NA,"uuid:7698e97b-ea10-4b42-9384-5b4dea27f4a9",1605152102,"uuid:7698e97b-ea10-4b42-9384-5b4dea27f4a9",56
"231","May 23, 2016 11:19:09 PM","May 23, 2016 2:00:54 PM","May 23, 2016 2:38:09 PM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 2:01:00 PM","V215202",2,47,1,NA,2,6,"Went to hospital and was tasted HIV positive,and after counseling was proposed to has being VHT,which she admitted",2,"Farming",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,20,"Three times a week",NA,2,"Land ruggles",5,NA,NA,1,1,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"First ask the cause and then find the solution",41,2,NA,NA,NA,1,"Goes to the hospital",NA,NA,3,6,NA,NA,"uuid:24a8f157-e0e7-496c-8baf-d9a35e098fec",1605152102,"uuid:24a8f157-e0e7-496c-8baf-d9a35e098fec",56
"232","May 23, 2016 11:19:10 PM","May 23, 2016 2:50:19 PM","May 23, 2016 3:19:52 PM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 2:50:00 PM","V215203",1,45,1,NA,2,6,"Was a plan community resource owned person then that's how VHT came and where chosen",2,"Nurse and farmer",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,30,120,"Once in a week two times",NA,0,"Ask about the farming, e.g seeds",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,"Due to shame","First get the cause then later know the solution",25,2,NA,NA,NA,1,"Get a cloth tie up and then goes to the health center",NA,NA,3,6,NA,NA,"uuid:1cf49906-2a8c-4e45-b9cd-f890103d7c77",1605152102,"uuid:1cf49906-2a8c-4e45-b9cd-f890103d7c77",56
"233","May 23, 2016 11:19:10 PM","May 23, 2016 3:22:35 PM","May 23, 2016 3:46:03 PM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 3:25:00 PM","V215204",1,67,1,NA,2,10,"Was moblised then later trained due to commitment",2,"Farming ",NA,NA,NA,NA,NA,NA,NA,1,20,NA,1,20,20,"Once a year,meets them every sunday",NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"First talk her out then ask to meet the husband",67,2,NA,NA,NA,NA,"Wash the wound with salt then later go to the hospital",NA,NA,4,6,NA,NA,"uuid:0dd507c2-1dae-4b3d-97ff-b00455699639",1605152102,"uuid:0dd507c2-1dae-4b3d-97ff-b00455699639",56
"234","May 23, 2016 11:19:11 PM","May 23, 2016 3:51:43 PM","May 23, 2016 8:35:55 PM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 3:54:00 PM","V215205",2,45,1,NA,2,5,"Due to lack of VHTs in her village she decided to voluteer",2,"She is a cleaner",NA,NA,NA,NA,NA,NA,NA,1,15,NA,1,15,10,"When only need arises,e.g sicknesses, vacinnation",NA,1,"0",0,NA,NA,1,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"Send her to ask for forgiveness from the husband then ,she intervines by asking the husband why he had to beat the wife",13,2,NA,NA,NA,2,"Cover the wound then go the clinic",NA,NA,4,6,NA,NA,"uuid:862595b6-a157-4201-a6bf-177bcd10c48f",1605152102,"uuid:862595b6-a157-4201-a6bf-177bcd10c48f",56
"235","May 23, 2016 11:19:48 PM","May 23, 2016 11:47:00 AM","May 23, 2016 12:21:16 PM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 11:48:00 AM","V217108",1,50,1,NA,2,10,"Elected by the LC1 committee and people in the village",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,20,NA,2,2,30,"Twice  a month",NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,"He would Counsil the couple",15,2,NA,NA,NA,1,"Put plaster around the wound and take the person to hospital",NA,NA,3,6,NA,NA,"uuid:022756e2-406a-428b-9c50-c0af62b5a954",1605152102,"uuid:022756e2-406a-428b-9c50-c0af62b5a954",35
"236","May 23, 2016 11:19:49 PM","May 23, 2016 2:02:25 PM","May 23, 2016 2:40:39 PM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 2:09:00 PM","V217102",2,50,1,NA,2,10,"Elected by people in the village",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,35,NA,1,40,180,"Twice a month",NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20,1,"Carelessness and drunkard ness of the men","She would talk to the couple and settle their problem",26,2,NA,NA,NA,1,"Wash the wound with clean water and tie a piece of cloth around then take the person to hospital",NA,NA,3,6,NA,NA,"uuid:526dfc59-8295-4ad1-b50f-dc9f8593d054",1605152102,"uuid:526dfc59-8295-4ad1-b50f-dc9f8593d054",35
"237","May 23, 2016 11:19:48 PM","May 23, 2016 1:01:18 PM","May 23, 2016 1:33:01 PM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 1:01:00 PM","V217101",2,50,2,NA,NA,NA,NA,NA,NA,NA,2,13,"Chosen by the people in the village",2,"Farmer",NA,1,15,NA,1,40,NA,NA,NA,25,"0",0,NA,NA,12,0,3,0,5,0,5,"0",0,NA,NA,NA,2,NA,"Poverty",20,2,NA,NA,NA,1,"Give the person first Aid and take him to hospital",NA,NA,3,5,NA,NA,"uuid:aa5e062c-4c0f-46cc-b76e-a0a9b8b178f8",1605152102,"uuid:aa5e062c-4c0f-46cc-b76e-a0a9b8b178f8",35
"238","May 23, 2016 11:19:49 PM","May 23, 2016 2:58:00 PM","May 23, 2016 3:26:36 PM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 3:01:00 PM","V217107",1,38,1,NA,2,10,"Chosen by the people in the village",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,40,60,"Once a month",NA,4,"0",0,NA,NA,1,1,0,0,2,0,0,"0",0,NA,NA,NA,2,NA,"Counsil the husband and the wife together",25,1,NA,NA,NA,1,"Give the person first Aid and take him to hospital",NA,NA,3,5,NA,NA,"uuid:92615496-a4b4-41e0-8eb1-cad804d7826c",1605152102,"uuid:92615496-a4b4-41e0-8eb1-cad804d7826c",35
"239","May 23, 2016 11:20:35 PM","May 23, 2016 9:05:34 AM","May 23, 2016 9:29:31 AM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 9:05:00 AM","V211101",2,45,2,NA,NA,NA,NA,NA,NA,NA,2,15,"The local council committee elected me",2,"Business lady",NA,1,3,NA,1,30,NA,NA,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,"She fears the husband to be taken to law enforcers","I put thy them in a meeting and ask the husband why this happened",45,2,NA,NA,NA,1,"Give him the first aid and rush him to hospital",NA,NA,3,4,NA,NA,"uuid:d27373f1-eac4-4eba-aeac-204bef3fcb2a",1605152102,"uuid:d27373f1-eac4-4eba-aeac-204bef3fcb2a",16
"240","May 23, 2016 11:20:35 PM","May 23, 2016 10:18:19 AM","May 23, 2016 10:45:23 AM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 10:18:00 AM","V211102",2,49,1,NA,2,5,"Residents recommended me to be the VHT",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,3,NA,1,30,30,"Once in a month",NA,5,"0",0,NA,NA,5,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I advice her to go to the LC1 chairman",30,1,NA,NA,NA,1,"I rush him to hospital",NA,NA,3,5,NA,NA,"uuid:6858c09f-2ead-46da-9421-fe223b8df3e4",1605152102,"uuid:6858c09f-2ead-46da-9421-fe223b8df3e4",16
"241","May 23, 2016 11:20:36 PM","May 23, 2016 12:07:24 PM","May 23, 2016 12:35:58 PM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 12:07:00 PM","V211103",2,54,1,NA,2,5,"The residents of the village chose me",2,"Tailoring",NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,30,57,"Four times a year",NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"I advise her to go to the LC",34,1,NA,NA,NA,1,"I give the first aid",NA,NA,2,5,NA,NA,"uuid:7f370954-b9cd-4e79-a0a0-016612e981b5",1605152102,"uuid:7f370954-b9cd-4e79-a0a0-016612e981b5",16
"242","May 23, 2016 11:20:36 PM","May 23, 2016 2:05:49 PM","May 23, 2016 2:22:53 PM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 2:05:00 PM","V211104",2,37,1,NA,2,5,"I was chosen by the residents of my area",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,5,NA,1,30,59,"Once in a month",NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"I advice her to report the issue to law makers",15,2,NA,NA,NA,1,"I refer him to the near by hospital",NA,NA,4,6,NA,NA,"uuid:17bf7917-30ce-4490-835a-8ed1ffd5346e",1605152102,"uuid:17bf7917-30ce-4490-835a-8ed1ffd5346e",16
"243","May 23, 2016 11:21:18 PM","May 23, 2016 11:23:06 AM","May 23, 2016 11:53:45 AM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 11:36:00 AM","V215108",2,45,2,NA,NA,NA,NA,NA,NA,NA,2,5,"Village people voted her",2,"Farmer",NA,1,50,NA,2,1,NA,NA,NA,4,"0",0,NA,NA,2,2,0,0,0,0,0,"0",0,NA,NA,NA,1,"Men have more than one women","First hold on as a wife and if it persists then I call the man",42,2,NA,NA,NA,1,"Take the victim to the clinic to get first aid",NA,NA,2,5,NA,NA,"uuid:70f31a21-1741-4c33-a0e0-e72bf7260021",1605152102,"uuid:70f31a21-1741-4c33-a0e0-e72bf7260021",34
"244","May 23, 2016 11:21:19 PM","May 23, 2016 12:16:38 PM","May 23, 2016 12:53:17 PM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 12:24:00 PM","V215102",2,50,1,NA,2,12,"Chairman was assigned to get the VHTs and that's when I was voted by the chairman",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,1,60,"3 times since year begun",NA,3,"0",0,NA,NA,2,0,0,0,0,1,0,"0",0,NA,NA,NA,2,NA,"I counsel them ",30,2,NA,NA,NA,1,"I first give first aid and then take him to the hospital",NA,NA,3,5,NA,NA,"uuid:bfd23f4e-350e-4a72-8cb8-6bf44e03d5dc",1605152102,"uuid:bfd23f4e-350e-4a72-8cb8-6bf44e03d5dc",34
"245","May 23, 2016 11:21:18 PM","May 23, 2016 11:56:21 AM","May 23, 2016 12:11:11 PM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 11:59:00 AM","V215101",2,50,1,NA,2,6,"Voted by people",1,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,20,NA,1,50,25,"3 times this year",NA,8,"0",0,NA,NA,6,1,0,0,0,0,1,"0",0,NA,NA,NA,1,"Poverty at home","I just counsel them",12,2,NA,NA,NA,1,"Take the victim to the hospital",NA,NA,3,5,NA,NA,"uuid:e42d6a43-0414-489b-95f0-a86c0a7a977e",1605152102,"uuid:e42d6a43-0414-489b-95f0-a86c0a7a977e",34
"246","May 23, 2016 11:21:19 PM","May 23, 2016 1:00:13 PM","May 23, 2016 1:23:28 PM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 1:00:00 PM","V215105",2,43,1,NA,2,5,"Voted by chairman ",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,50,NA,2,1,200,"2 since the year begun",NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,"Men have more than one wife","Try to talk to the husband and then we what is next",43,2,NA,NA,NA,1,"First aid first and then we get any means of taking him to government hospital",NA,NA,3,5,NA,NA,"uuid:7e6b77b8-3638-4add-ad03-57da0424dd3e",1605152102,"uuid:7e6b77b8-3638-4add-ad03-57da0424dd3e",34
"247","May 23, 2016 11:21:58 PM","May 23, 2016 9:54:57 AM","May 23, 2016 10:11:11 AM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 9:55:00 AM","V212201",2,37,1,NA,2,17,"None selected from the village members",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,5,NA,2,4,32," Once a month",NA,0,"None",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,"Limited access to finance","Visit the couple and counsel them",37,2,NA,NA,NA,1,"Hospital for medical attention",NA,NA,3,6,NA,NA,"uuid:907580ac-50ec-4b0e-8c85-c4de0c7d58c5",1605152102,"uuid:907580ac-50ec-4b0e-8c85-c4de0c7d58c5",11
"248","May 23, 2016 11:21:59 PM","May 23, 2016 10:17:22 AM","May 23, 2016 10:41:03 AM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 10:18:00 AM","V212202",2,36,1,NA,2,21,"Had come to study at the clinic, then got married and was then selected ",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,10,135,"Once a month",NA,30,"None",0,NA,NA,29,0,0,0,0,0,1,"None",0,NA,NA,NA,2,NA,"Refers her to the nabakyala",21,2,NA,NA,NA,1,"Hospital or clinic in the trading center for medical attention",NA,NA,2,5,NA,NA,"uuid:cc9e29da-805f-4aa5-b5cf-ce0ded5aade7",1605152102,"uuid:cc9e29da-805f-4aa5-b5cf-ce0ded5aade7",11
"249","May 23, 2016 11:21:59 PM","May 23, 2016 10:41:36 AM","May 23, 2016 11:02:00 AM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 10:44:00 AM","V212203",1,39,1,NA,2,10,"He was first trained by some project and then was retained by AMREF, CARE-UGANDA",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,1,50,"Once a month",NA,5,"None",0,NA,NA,5,0,0,0,0,0,0,"None",0,NA,NA,NA,2,NA,"Counsel her, then meet the couple",39,2,NA,NA,NA,1,"Give first aid, then refer to the hospital for more medical attention",NA,NA,2,6,NA,NA,"uuid:854194fe-6bbf-4dda-958d-80f8937c563d",1605152102,"uuid:854194fe-6bbf-4dda-958d-80f8937c563d",11
"250","May 23, 2016 11:22:00 PM","May 23, 2016 11:17:59 AM","May 23, 2016 11:40:12 AM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 11:18:00 AM","V212204",2,33,2,NA,NA,NA,NA,NA,NA,NA,2,2,"She was first a VHT, then she was called up and chosen as a nabakyala",2,"Rearing ",NA,3,2,NA,1,5,NA,NA,NA,9,"None",0,NA,NA,8,1,0,0,0,0,0,"None",0,NA,NA,NA,1,"Negligence from husband","Calls them for counseling and if it fails refer them for more counseling",13,2,NA,NA,NA,1,"Refers them to the hospital for medical attention",NA,NA,3,5,NA,NA,"uuid:f23db760-a5c5-4991-8e2a-25d9333dc76d",1605152102,"uuid:f23db760-a5c5-4991-8e2a-25d9333dc76d",11
"251","May 23, 2016 11:22:00 PM","May 23, 2016 11:49:07 AM","May 23, 2016 12:07:41 PM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 11:49:00 AM","V212205",2,38,1,NA,2,12,"First trained by AMREF, CARE-UGANDA as well as several other organizations",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,15,72,"Once a month",NA,4,"None ",0,NA,NA,3,1,0,0,0,0,0,"None",0,NA,NA,NA,1,"Negligence by husbands so these women can't raise funds to cater for their medical needs","Calls them for counseling",38,1,NA,NA,NA,2,"It would refer them to the nearest clinic for assistance because government hospitals are not usually helpful",NA,NA,2,6,NA,NA,"uuid:06cebc4d-3793-4e2a-8269-21a37a3f0eb5",1605152102,"uuid:06cebc4d-3793-4e2a-8269-21a37a3f0eb5",11
"252","May 24, 2016 8:04:20 PM","May 24, 2016 12:08:53 PM","May 24, 2016 12:30:09 PM",NA,NA,NA,NA,NA,1,NA,"May 24, 2016 12:09:00 PM","V216201",2,40,1,NA,2,11," I was selected by my people ",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,30,"Twice a month",NA,2,"O",0,NA,NA,2,0,0,0,0,0,0,"O",0,NA,NA,NA,1,"Men have dropped their responsibilities ","I first ask her the reason as to why they had a misunderstanding",22,3,NA,NA,NA,1,"I don't know",NA,NA,NA,5,NA,NA,"uuid:27d2499c-0997-446c-910f-d240fbb1fd0f",1605152102,"uuid:27d2499c-0997-446c-910f-d240fbb1fd0f",48
"253","May 24, 2016 8:04:21 PM","May 24, 2016 1:40:14 PM","May 24, 2016 2:01:19 PM",NA,NA,NA,NA,NA,1,NA,"May 24, 2016 1:40:00 PM","V216203",1,62,1,NA,2,30,"We were just selected by our people and we were five of us",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,2,30,"Once every two months",NA,0,"O",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"I send her to the nabakyala ",40,3,NA,NA,NA,1,"He or she goes to the health center",NA,NA,NA,6,NA,NA,"uuid:ac1f64b1-99a7-4171-9afe-1d0ec853b1ca",1605152102,"uuid:ac1f64b1-99a7-4171-9afe-1d0ec853b1ca",48
